Documento de compras;Item;Centro;Recebimto.concluído;Ano doc.material;Ctg.de histórico de pedido;Doc.material;Item doc.material;Criado por;Referência;Tipo de movimento;Data de lançamento;Quantidade;UM pedido;Qtd.em UPP;Unid.prç.pedido;Montante em MI;Moeda interna;Montante;Moeda;Texto breve;Valor compensação EM/EF em moeda interna;Estq.bloq.EM UMP;Qtd.EM/EstqBlq.UMPP;Exercício documento referência;Documento referência;Item doc.referência;Valor da fatura;Material;Estorno EM apesar EF;Quantidade;Tipo de operação;Data do documento;Data de entrada;Cód.débito/crédito;Código de imposto;Ctg.doc.compras;EM/EF valor compensação em ME;Valor fatura em ME
4500827273;50;3621;;2025;Q;5501360177;2;RPA08CPG;45107;;24/07/2025;55.602,900;UN;55.602,900;UN;55.602,90;BRL;55.602,90;BRL;Serviço de Engenharia;55.602,90;0,000;0,000;2025;5002437733;2;55.602,90;400212;;0,000;2;22/07/2025;24/07/2025;S;S1;F;55.602,90;55.602,90
4500827273;90;3621;;2025;Q;5501332582;2;RPA08CPG;44139;;15/05/2025;50.056,950;UN;50.056,950;UN;50.056,95;BRL;50.056,95;BRL;Serviço de Engenharia;50.056,95;0,000;0,000;2025;5002408976;2;50.056,95;400212;;0,000;2;13/05/2025;15/05/2025;S;S1;F;50.056,95;50.056,95
4500827273;100;3621;;2025;Q;5501332582;3;RPA08CPG;44139;;15/05/2025;10.312,310;UN;10.312,310;UN;10.312,31;BRL;10.312,31;BRL;Serviço de Engenharia;10.312,31;0,000;0,000;2025;5002408976;3;10.312,31;400212;;0,000;2;13/05/2025;15/05/2025;S;S1;F;10.312,31;10.312,31
4500827273;110;3621;;2025;Q;5501332582;4;RPA08CPG;44139;;15/05/2025;58.427,080;UN;58.427,080;UN;58.427,08;BRL;58.427,08;BRL;Serviço de Engenharia;58.427,08;0,000;0,000;2025;5002408976;4;58.427,08;400212;;0,000;2;13/05/2025;15/05/2025;S;S1;F;58.427,08;58.427,08
4500827273;110;3621;;2025;Q;5501360177;3;RPA08CPG;45107;;24/07/2025;17.432,060;UN;17.432,060;UN;17.432,06;BRL;17.432,06;BRL;Serviço de Engenharia;17.432,06;0,000;0,000;2025;5002437733;3;17.432,06;400212;;0,000;2;22/07/2025;24/07/2025;S;S1;F;17.432,06;17.432,06
4500827551;40;2651;;2025;Q;5501335731;1;RPA08CPG;4378;;23/05/2025;1,000;UN;1,000;UN;145,00;BRL;145,00;BRL;FILTRO BEBED EVEREST SOFT PLUS;145,00;0,000;0,000;2025;5002412872;1;145,00;502420;;0,000;2;08/01/2025;23/05/2025;S;C0;F;145,00;145,00
4500827551;40;2651;;2025;Q;5501335734;1;RPA08CPG;4020;;23/05/2025;2,000;UN;2,000;UN;290,00;BRL;290,00;BRL;FILTRO BEBED EVEREST SOFT PLUS;290,00;0,000;0,000;2025;5002412871;1;290,00;502420;;0,000;2;21/11/2024;23/05/2025;S;C0;F;290,00;290,00
4500827579;170;2641;;2025;Q;5501293135;1;RPA08CPG;8778;;26/01/2025;10,000;UN;10,000;UN;2.600,70;BRL;2.600,70;BRL;JAQUETA FX REFLET UNIS AM-L P BOOK22;2.600,70;0,000;0,000;2025;5002368227;1;2.600,70;501387;;0,000;2;17/01/2025;26/01/2025;S;C0;F;2.600,70;2.600,70
4500827579;180;2641;;2025;Q;5501293135;2;RPA08CPG;8778;;26/01/2025;11,000;UN;11,000;UN;2.860,77;BRL;2.860,77;BRL;JAQUETA FX REFLET UNIS AM-L M BOOK22;2.860,77;0,000;0,000;2025;5002368227;2;2.860,77;501388;;0,000;2;17/01/2025;26/01/2025;S;C0;F;2.860,77;2.860,77
4500827579;190;2641;;2025;Q;5501293135;3;RPA08CPG;8778;;26/01/2025;5,000;UN;5,000;UN;1.300,35;BRL;1.300,35;BRL;JAQUETA FX REFLET UNIS AM-L G BOOK22;1.300,35;0,000;0,000;2025;5002368227;3;1.300,35;501389;;0,000;2;17/01/2025;26/01/2025;S;C0;F;1.300,35;1.300,35
4500827588;170;2641;;2025;Q;5501293133;1;RPA08CPG;8777;;26/01/2025;10,000;UN;10,000;UN;2.600,70;BRL;2.600,70;BRL;JAQUETA FX REFLET UNIS AM-L P BOOK22;2.600,70;0,000;0,000;2025;5002368246;1;2.600,70;501387;;0,000;2;17/01/2025;26/01/2025;S;C0;F;2.600,70;2.600,70
4500827588;180;2641;;2025;Q;5501293133;2;RPA08CPG;8777;;26/01/2025;11,000;UN;11,000;UN;2.860,77;BRL;2.860,77;BRL;JAQUETA FX REFLET UNIS AM-L M BOOK22;2.860,77;0,000;0,000;2025;5002368246;2;2.860,77;501388;;0,000;2;17/01/2025;26/01/2025;S;C0;F;2.860,77;2.860,77
4500827588;190;2641;;2025;Q;5501293133;3;RPA08CPG;8777;;26/01/2025;5,000;UN;5,000;UN;1.300,35;BRL;1.300,35;BRL;JAQUETA FX REFLET UNIS AM-L G BOOK22;1.300,35;0,000;0,000;2025;5002368246;3;1.300,35;501389;;0,000;2;17/01/2025;26/01/2025;S;C0;F;1.300,35;1.300,35
4500827795;160;2641;;2025;Q;5501293132;1;RPA08CPG;8772;;26/01/2025;5,000;UN;5,000;UN;1.300,35;BRL;1.300,35;BRL;JAQUETA FX REFLET UNIS AM-L G BOOK22;1.300,35;0,000;0,000;2025;5002368291;1;1.300,35;501389;;0,000;2;17/01/2025;26/01/2025;S;C0;F;1.300,35;1.300,35
4500827795;170;2641;;2025;Q;5501293132;2;RPA08CPG;8772;;26/01/2025;5,000;UN;5,000;UN;1.300,35;BRL;1.300,35;BRL;JAQUETA FX REFLET UNIS AM-L GG BOOK22;1.300,35;0,000;0,000;2025;5002368291;2;1.300,35;501390;;0,000;2;17/01/2025;26/01/2025;S;C0;F;1.300,35;1.300,35
4500827795;180;2641;;2025;Q;5501293132;3;RPA08CPG;8772;;26/01/2025;5,000;UN;5,000;UN;1.300,35;BRL;1.300,35;BRL;JAQUETA FX REFLET UNIS AM-L M BOOK22;1.300,35;0,000;0,000;2025;5002368291;3;1.300,35;501388;;0,000;2;17/01/2025;26/01/2025;S;C0;F;1.300,35;1.300,35
4500827795;190;2641;;2025;Q;5501293132;4;RPA08CPG;8772;;26/01/2025;5,000;UN;5,000;UN;1.300,35;BRL;1.300,35;BRL;JAQUETA FX REFLET UNIS AM-L P BOOK22;1.300,35;0,000;0,000;2025;5002368291;4;1.300,35;501387;;0,000;2;17/01/2025;26/01/2025;S;C0;F;1.300,35;1.300,35
4500830784;10;2621;;2025;Q;5501295958;1;RPA08CPG;2878;;05/02/2025;2.187,500;UN;2.187,500;UN;2.187,50;BRL;2.187,50;BRL;Honorários Advocatícios;2.187,50;0,000;0,000;2025;5002371069;1;2.187,50;400520;;0,000;2;31/01/2025;05/02/2025;S;S1;F;2.187,50;2.187,50
4500830784;10;2621;;2025;Q;5501341700;1;RPA08CPG;28005;;10/06/2025;937,500;UN;937,500;UN;937,50;BRL;937,50;BRL;Honorários Advocatícios;937,50;0,000;0,000;2025;5002417356;1;937,50;400520;;0,000;2;02/06/2025;10/06/2025;S;S1;F;937,50;937,50
4500833892;10;2681;;2025;Q;5501299603;2;IAREGO;386;;13/02/2025;0,333;PEÇ;0,333;PEÇ;7.921,40;BRL;7.921,40;BRL;Manutenção de Equipamentos e Acessórios;7.921,40;0,000;0,000;2025;5002374394;1;7.921,40;400041;;0,000;2;03/02/2025;13/02/2025;S;S1;F;7.921,40;7.921,40
4500838624;10;2621;;2025;Q;5501312555;1;RPA08CPG;2431;;20/03/2025;21.959,330;UN;21.959,330;UN;21.959,33;BRL;21.959,33;BRL;Obras de engenharia;21.959,33;0,000;0,000;2025;5002388478;1;21.959,33;400178;;0,000;2;18/03/2025;20/03/2025;S;S1;F;21.959,33;21.959,33
4500838624;10;2621;;2025;Q;5501345052;1;RPA08CPG;2505;;18/06/2025;87.208,130;UN;87.208,130;UN;87.208,13;BRL;87.208,13;BRL;Obras de engenharia;87.208,13;0,000;0,000;2025;5002422561;1;87.208,13;400178;;0,000;2;16/06/2025;18/06/2025;S;S1;F;87.208,13;87.208,13
4500838624;20;2621;;2025;Q;5501358107;1;RPA08CPG;2539;;21/07/2025;41.541,210;UN;41.541,210;UN;41.541,21;BRL;41.541,21;BRL;Obras de engenharia;41.541,21;0,000;0,000;2025;5002435437;1;41.541,21;400178;;0,000;2;18/07/2025;21/07/2025;S;S1;F;41.541,21;41.541,21
4500838674;10;2621;;2025;Q;5501302699;1;RPA08CPG;2411;;21/02/2025;337.980,490;UN;337.980,490;UN;337.980,49;BRL;337.980,49;BRL;Obras de engenharia;337.980,49;0,000;0,000;2025;5002378189;1;337.980,49;400178;;0,000;2;18/02/2025;21/02/2025;S;S1;F;337.980,49;337.980,49
4500838674;10;2621;;2025;Q;5501312914;1;RPA08CPG;2432;;21/03/2025;231.888,510;UN;231.888,510;UN;231.888,51;BRL;231.888,51;BRL;Obras de engenharia;231.888,51;0,000;0,000;2025;5002388813;1;231.888,51;400178;;0,000;2;18/03/2025;21/03/2025;S;S1;F;231.888,51;231.888,51
4500838674;10;2621;;2025;Q;5501323459;1;RPA08CPG;2457;;18/04/2025;253.753,250;UN;253.753,250;UN;253.753,25;BRL;253.753,25;BRL;Obras de engenharia;253.753,25;0,000;0,000;2025;5002399526;1;253.753,25;400178;;0,000;2;16/04/2025;18/04/2025;S;S1;F;253.753,25;253.753,25
4500838674;10;2621;;2025;Q;5501335344;1;RPA08CPG;2485;;22/05/2025;327.899,240;UN;327.899,240;UN;327.899,24;BRL;327.899,24;BRL;Obras de engenharia;327.899,24;0,000;0,000;2025;5002411649;1;327.899,24;400178;;0,000;2;19/05/2025;22/05/2025;S;S1;F;327.899,24;327.899,24
4500838674;10;2621;;2025;Q;5501345105;1;RPA08CPG;2506;;18/06/2025;169.945,940;UN;169.945,940;UN;169.945,94;BRL;169.945,94;BRL;Obras de engenharia;169.945,94;0,000;0,000;2025;5002422759;1;169.945,94;400178;;0,000;2;16/06/2025;18/06/2025;S;S1;F;169.945,94;169.945,94
4500838674;10;2621;;2025;Q;5501359825;1;RPA08CPG;2540;;24/07/2025;55.383,240;UN;55.383,240;UN;55.383,24;BRL;55.383,24;BRL;Obras de engenharia;55.383,24;0,000;0,000;2025;5002437206;1;55.383,24;400178;;0,000;2;18/07/2025;24/07/2025;S;S1;F;55.383,24;55.383,24
4500838674;10;2621;;2025;Q;5501367626;1;RPA08CPG;2562;;19/08/2025;176.716,450;UN;176.716,450;UN;176.716,45;BRL;176.716,45;BRL;Obras de engenharia;176.716,45;0,000;0,000;2025;5002445002;1;176.716,45;400178;;0,000;2;18/08/2025;19/08/2025;S;S1;F;176.716,45;176.716,45
4500838742;10;2621;;2025;Q;5501335344;2;RPA08CPG;2485;;22/05/2025;557.475,650;UN;557.475,650;UN;557.475,65;BRL;557.475,65;BRL;Obras de engenharia;557.475,65;0,000;0,000;2025;5002411649;2;557.475,65;400178;;0,000;2;19/05/2025;22/05/2025;S;S1;F;557.475,65;557.475,65
4500838742;10;2621;;2025;Q;5501345105;2;RPA08CPG;2506;;18/06/2025;2.016.728,170;UN;2.016.728,170;UN;2.016.728,17;BRL;2.016.728,17;BRL;Obras de engenharia;2.016.728,17;0,000;0,000;2025;5002422759;2;2.016.728,17;400178;;0,000;2;16/06/2025;18/06/2025;S;S1;F;2.016.728,17;2.016.728,17
4500838742;10;2621;;2025;Q;5501359825;2;RPA08CPG;2540;;24/07/2025;2.441.135,270;UN;2.441.135,270;UN;2.441.135,27;BRL;2.441.135,27;BRL;Obras de engenharia;2.441.135,27;0,000;0,000;2025;5002437206;2;2.441.135,27;400178;;0,000;2;18/07/2025;24/07/2025;S;S1;F;2.441.135,27;2.441.135,27
4500838742;10;2621;;2025;Q;5501367626;2;RPA08CPG;2562;;19/08/2025;822.258,410;UN;822.258,410;UN;822.258,41;BRL;822.258,41;BRL;Obras de engenharia;822.258,41;0,000;0,000;2025;5002445002;2;822.258,41;400178;;0,000;2;18/08/2025;19/08/2025;S;S1;F;822.258,41;822.258,41
4500839047;10;2681;;2025;Q;5501301930;1;RPA08CPG;2212;;20/02/2025;20.800,000;PEÇ;20.800,000;PEÇ;20.800,00;BRL;20.800,00;BRL;Serviço Consultoria de Impacto Ambiental;20.800,00;0,000;0,000;2025;5002377295;1;20.800,00;400118;;0,000;2;18/02/2025;20/02/2025;S;S1;F;20.800,00;20.800,00
4500839047;10;2681;;2025;Q;5501337568;1;RPA08CPG;2222;;01/06/2025;20.800,000;PEÇ;20.800,000;PEÇ;20.800,00;BRL;20.800,00;BRL;Serviço Consultoria de Impacto Ambiental;20.800,00;0,000;0,000;2025;5002414514;1;20.800,00;400118;;0,000;2;15/05/2025;31/05/2025;S;S1;F;20.800,00;20.800,00
4500839047;10;2681;;2025;Q;5501357366;1;RPA08CPG;1;;18/07/2025;20.800,000;PEÇ;20.800,000;PEÇ;20.800,00;BRL;20.800,00;BRL;Serviço Consultoria de Impacto Ambiental;20.800,00;0,000;0,000;2025;5002434673;1;20.800,00;400118;;0,000;2;16/07/2025;18/07/2025;S;S1;F;20.800,00;20.800,00
4500839819;20;3621;;2025;Q;5501292012;1;RPA08CPG;4181;;23/01/2025;16.172,100;UN;16.172,100;UN;15.581,82;BRL;15.581,82;BRL;Serviço de Concretagem;15.581,82;0,000;0,000;2025;5002366574;1;15.581,82;400171;;0,000;2;20/01/2025;23/01/2025;S;X2;F;15.581,82;15.581,82
4500839819;20;3621;;2025;Q;5501292015;1;RPA08CPG;4182;;23/01/2025;4.813,610;UN;4.813,610;UN;4.637,91;BRL;4.637,91;BRL;Serviço de Concretagem;4.637,91;0,000;0,000;2025;5002366623;1;4.637,91;400171;;0,000;2;20/01/2025;23/01/2025;S;X2;F;4.637,91;4.637,91
4500839819;30;3621;;2025;Q;5501310219;1;RPA08CPG;4291;;14/03/2025;18.590,950;UN;18.590,950;UN;17.912,38;BRL;17.912,38;BRL;Serviço de Concretagem;17.912,38;0,000;0,000;2025;5002385786;1;17.912,38;400171;;0,000;2;20/02/2025;14/03/2025;S;X2;F;17.912,38;17.912,38
4500839819;30;3621;;2025;Q;5501311102;1;RPA08CPG;4371;;18/03/2025;36.693,500;UN;36.693,500;UN;35.354,19;BRL;35.354,19;BRL;Serviço de Concretagem;35.354,19;0,000;0,000;2025;5002386716;1;35.354,19;400171;;0,000;2;13/03/2025;18/03/2025;S;X2;F;35.354,19;35.354,19
4500839819;30;3621;;2025;Q;5501322258;1;RPA08CPG;4452;;15/04/2025;76.440,130;UN;76.440,130;UN;73.650,06;BRL;73.650,06;BRL;Serviço de Concretagem;73.650,06;0,000;0,000;2025;5002397218;1;73.650,06;400171;;0,000;2;07/04/2025;15/04/2025;S;X2;F;73.650,06;73.650,06
4500839819;30;3621;;2025;Q;5501326438;4;RFERNAN;4515;;28/04/2025;55.311,800;UN;55.311,800;UN;53.292,92;BRL;53.292,92;BRL;Serviço de Concretagem;53.292,92;0,000;0,000;2025;5002401988;1;53.292,92;400171;;0,000;2;17/04/2025;28/04/2025;S;X2;F;53.292,92;53.292,92
4500839819;30;3621;;2025;Q;5501330560;1;RPA08CPG;4574;;10/05/2025;25.560,700;UN;25.560,700;UN;24.627,73;BRL;24.627,73;BRL;Serviço de Concretagem;24.627,73;0,000;0,000;2025;5002407003;1;24.627,73;400171;;0,000;2;06/05/2025;10/05/2025;S;X2;F;24.627,73;24.627,73
4500839819;30;3621;;2025;Q;5501354370;1;RPA08CPG;4845;;11/07/2025;17.782,460;UN;17.782,460;UN;17.133,40;BRL;17.133,40;BRL;Serviço de Concretagem;17.133,40;0,000;0,000;2025;5002431778;1;17.133,40;400171;;0,000;2;04/07/2025;11/07/2025;S;X2;F;17.133,40;17.133,40
4500839819;30;3621;;2025;Q;5501360450;1;RPA01CPG;4895;;25/07/2025;62.083,200;UN;62.083,200;UN;59.817,16;BRL;59.817,16;BRL;Serviço de Concretagem;59.817,16;0,000;0,000;2025;5002437502;1;59.817,16;400171;;0,000;2;18/07/2025;25/07/2025;S;X2;F;59.817,16;59.817,16
4500839819;30;3621;;2025;Q;5501367030;1;RPA08CPG;5012;;15/08/2025;33.808,800;UN;33.808,800;UN;32.574,78;BRL;32.574,78;BRL;Serviço de Concretagem;32.574,78;0,000;0,000;2025;5002444193;1;32.574,78;400171;;0,000;2;11/08/2025;15/08/2025;S;X2;F;32.574,78;32.574,78
4500839819;40;3621;;2025;Q;5501354370;2;RPA08CPG;4845;;11/07/2025;723,050;UN;723,050;UN;696,66;BRL;696,66;BRL;Serviço de Concretagem;696,66;0,000;0,000;2025;5002431778;2;696,66;400171;;0,000;2;04/07/2025;11/07/2025;S;X2;F;696,66;696,66
4500839819;40;3621;;2025;Q;5501370436;1;RPA08CPG;5056;;23/08/2025;9.622,100;UN;9.622,100;UN;9.270,89;BRL;9.270,89;BRL;Serviço de Concretagem;9.270,89;0,000;0,000;2025;5002448011;1;9.270,89;400171;;0,000;2;20/08/2025;23/08/2025;S;X2;F;9.270,89;9.270,89
4500839819;40;3621;;2025;Q;5501377925;1;RPA08CPG;5113;;16/09/2025;160.381,600;UN;160.381,600;UN;154.527,67;BRL;154.527,67;BRL;Serviço de Concretagem;154.527,67;0,000;0,000;2025;5002455720;1;154.527,67;400171;;0,000;2;05/09/2025;16/09/2025;S;X2;F;154.527,67;154.527,67
4500839819;50;3621;;2025;Q;5501340125;1;RPA08CPG;4699;;06/06/2025;169.044,050;UN;169.044,050;UN;162.873,94;BRL;162.873,94;BRL;Serviço de Concretagem;162.873,94;0,000;0,000;2025;5002417306;1;162.873,94;400171;;0,000;2;04/06/2025;06/06/2025;S;X2;F;162.873,94;162.873,94
4500839819;50;3621;;2025;Q;5501365998;1;RPA08CPG;4896;;12/08/2025;11.463,900;UN;11.463,900;UN;11.045,47;BRL;11.045,47;BRL;Serviço de Concretagem;11.045,47;0,000;0,000;2025;5002443315;1;11.045,47;400171;;0,000;2;18/07/2025;12/08/2025;S;X2;F;11.045,47;11.045,47
4500839819;60;3621;;2025;Q;5501311081;1;RPA08CPG;4370;;18/03/2025;147.190,400;UN;147.190,400;UN;141.817,95;BRL;141.817,95;BRL;Serviço de Concretagem;141.817,95;0,000;0,000;2025;5002386756;1;141.817,95;400171;;0,000;2;13/03/2025;18/03/2025;S;X2;F;141.817,95;141.817,95
4500839819;60;3621;;2025;Q;5501322262;1;RPA08CPG;4453;;15/04/2025;35.997,200;UN;35.997,200;UN;34.683,30;BRL;34.683,30;BRL;Serviço de Concretagem;34.683,30;0,000;0,000;2025;5002397212;1;34.683,30;400171;;0,000;2;07/04/2025;15/04/2025;S;X2;F;34.683,30;34.683,30
4500839819;60;3621;;2025;Q;5501340125;2;RPA08CPG;4699;;06/06/2025;5.370,460;UN;5.370,460;UN;5.174,44;BRL;5.174,44;BRL;Serviço de Concretagem;5.174,44;0,000;0,000;2025;5002417306;3;5.174,44;400171;;0,000;2;04/06/2025;06/06/2025;S;X2;F;5.174,44;5.174,44
4500839819;60;3621;;2025;Q;5501340126;1;RPA08CPG;4700;;06/06/2025;139.687,200;UN;139.687,200;UN;134.588,62;BRL;134.588,62;BRL;Serviço de Concretagem;134.588,62;0,000;0,000;2025;5002417303;1;134.588,62;400171;;0,000;2;04/06/2025;06/06/2025;S;X2;F;134.588,62;134.588,62
4500839819;60;3621;;2025;Q;5501340127;1;RPA08CPG;4701;;06/06/2025;32.789,350;UN;32.789,350;UN;31.592,54;BRL;31.592,54;BRL;Serviço de Concretagem;31.592,54;0,000;0,000;2025;5002417308;1;31.592,54;400171;;0,000;2;04/06/2025;06/06/2025;S;X2;F;31.592,54;31.592,54
4500839819;60;3621;;2025;Q;5501354370;3;RPA08CPG;4845;;11/07/2025;8.554,840;UN;8.554,840;UN;8.242,59;BRL;8.242,59;BRL;Serviço de Concretagem;8.242,59;0,000;0,000;2025;5002431778;3;8.242,59;400171;;0,000;2;04/07/2025;11/07/2025;S;X2;F;8.242,59;8.242,59
4500839819;60;3621;;2025;Q;5501354371;1;RPA08CPG;4846;;11/07/2025;31.436,960;UN;31.436,960;UN;30.289,51;BRL;30.289,51;BRL;Serviço de Concretagem;30.289,51;0,000;0,000;2025;5002431798;1;30.289,51;400171;;0,000;2;04/07/2025;11/07/2025;S;X2;F;30.289,51;30.289,51
4500839819;70;3621;;2025;Q;5501311102;2;RPA08CPG;4371;;18/03/2025;3.008,500;UN;3.008,500;UN;2.898,69;BRL;2.898,69;BRL;Serviço de Concretagem;2.898,69;0,000;0,000;2025;5002386716;2;2.898,69;400171;;0,000;2;13/03/2025;18/03/2025;S;X2;F;2.898,69;2.898,69
4500839819;70;3621;;2025;Q;5501322262;2;RPA08CPG;4453;;15/04/2025;56.047,830;UN;56.047,830;UN;54.002,08;BRL;54.002,08;BRL;Serviço de Concretagem;54.002,08;0,000;0,000;2025;5002397212;2;54.002,08;400171;;0,000;2;07/04/2025;15/04/2025;S;X2;F;54.002,08;54.002,08
4500843344;90;2671;;2025;Q;5501295124;2;RPA08CPG;7807;;03/02/2025;72.150,000;PEÇ;72.150,000;PEÇ;72.150,00;BRL;72.150,00;BRL;FATURAMENTO DIRETO;72.150,00;0,000;0,000;2025;5002370312;1;72.150,00;504350;;0,000;2;15/01/2025;03/02/2025;S;C0;F;72.150,00;72.150,00
4500843344;90;2671;;2025;Q;5501295836;2;RPA08CPG;7827;;04/02/2025;72.150,000;PEÇ;72.150,000;PEÇ;72.150,00;BRL;72.150,00;BRL;FATURAMENTO DIRETO;72.150,00;0,000;0,000;2025;5002370941;1;72.150,00;504350;;0,000;2;28/01/2025;04/02/2025;S;C0;F;72.150,00;72.150,00
4500843344;90;2671;;2025;Q;5501296279;1;IAREGO;7827;;04/02/2025;-72.150,000;PEÇ;-72.150,000;PEÇ;-72.150,00;BRL;-72.150,00;BRL;FATURAMENTO DIRETO;-72.150,00;0,000;0,000;2025;5002370941;1;-72.150,00;504350;;0,000;2;28/01/2025;05/02/2025;H;C0;F;-72.150,00;-72.150,00
4500843344;90;2671;;2025;Q;5501301556;3;IAREGO;7827;;19/02/2025;72.150,000;PEÇ;72.150,000;PEÇ;72.150,00;BRL;72.150,00;BRL;FATURAMENTO DIRETO;72.150,00;0,000;0,000;2025;5002375925;1;72.150,00;504350;;0,000;2;28/01/2025;19/02/2025;S;C0;F;72.150,00;72.150,00
4500843344;90;2671;;2025;Q;5501303309;1;RPA08CPG;7844;;22/02/2025;45.700,000;PEÇ;45.700,000;PEÇ;45.700,00;BRL;45.700,00;BRL;FATURAMENTO DIRETO;45.700,00;0,000;0,000;2025;5002379040;1;45.700,00;504350;;0,000;2;06/02/2025;22/02/2025;S;C0;F;45.700,00;45.700,00
4500845027;10;2561;;2025;Q;5501289475;1;RPA08CPG;6777;;17/01/2025;593,080;PEÇ;593,080;PEÇ;593,08;BRL;593,08;BRL;Serviço de Manutenção Predial;593,08;0,000;0,000;2025;5002364111;1;593,08;400139;;0,000;2;15/01/2025;17/01/2025;S;S1;F;593,08;593,08
4500845027;20;2561;;2025;Q;5501289475;2;RPA08CPG;6777;;17/01/2025;16,920;PEÇ;16,920;PEÇ;16,92;BRL;16,92;BRL;Serviço de Manutenção Predial;16,92;0,000;0,000;2025;5002364111;2;16,92;400139;;0,000;2;15/01/2025;17/01/2025;S;S1;F;16,92;16,92
4500845027;20;2561;;2025;Q;5501290994;2;RPA08CPG;6776;;22/01/2025;1.204,400;PEÇ;1.204,400;PEÇ;1.204,40;BRL;1.204,40;BRL;Serviço de Manutenção Predial;1.204,40;0,000;0,000;2025;5002365723;2;1.204,40;400139;;0,000;2;15/01/2025;22/01/2025;S;S1;F;1.204,40;1.204,40
4500845027;20;2561;;2025;Q;5501297884;1;RPA08CPG;6858;;10/02/2025;610,000;PEÇ;610,000;PEÇ;610,00;BRL;610,00;BRL;Serviço de Manutenção Predial;610,00;0,000;0,000;2025;5002373088;1;610,00;400139;;0,000;2;05/02/2025;10/02/2025;S;S1;F;610,00;610,00
4500845027;20;2561;;2025;Q;5501313974;1;RPA08CPG;6944;;24/03/2025;610,000;PEÇ;610,000;PEÇ;610,00;BRL;610,00;BRL;Serviço de Manutenção Predial;610,00;0,000;0,000;2025;5002390009;1;610,00;400139;;0,000;2;07/03/2025;24/03/2025;S;S1;F;610,00;610,00
4500845027;20;2561;;2025;Q;5501323452;1;RPA08CPG;7030;;18/04/2025;610,000;PEÇ;610,000;PEÇ;610,00;BRL;610,00;BRL;Serviço de Manutenção Predial;610,00;0,000;0,000;2025;5002399556;1;610,00;400139;;0,000;2;15/04/2025;18/04/2025;S;S1;F;610,00;610,00
4500845597;10;2661;;2025;Q;5501375402;1;RPA08CPG;30230;;09/09/2025;36.793,100;PEÇ;36.793,100;PEÇ;36.793,10;BRL;36.793,10;BRL;FATURAMENTO DIRETO;36.793,10;0,000;0,000;2025;5002453116;1;36.793,10;504350;;0,000;2;04/09/2025;09/09/2025;S;C0;F;36.793,10;36.793,10
4500845597;20;2661;;2025;Q;5501308829;1;RPA08CPG;26033;;11/03/2025;40.326,000;PEÇ;40.326,000;PEÇ;40.326,00;BRL;40.326,00;BRL;FATURAMENTO DIRETO;40.326,00;0,000;0,000;2025;5002384505;1;40.326,00;504350;;0,000;2;27/02/2025;11/03/2025;S;C0;F;40.326,00;40.326,00
4500845597;20;2661;;2025;Q;5501332014;1;RPA08CPG;27572;;15/05/2025;33.035,150;PEÇ;33.035,150;PEÇ;33.035,15;BRL;33.035,15;BRL;FATURAMENTO DIRETO;33.035,15;0,000;0,000;2025;5002408589;1;33.035,15;504350;;0,000;2;06/05/2025;15/05/2025;S;C0;F;33.035,15;33.035,15
4500845597;20;2661;;2025;Q;5501345200;1;RPA08CPG;28323;;18/06/2025;65.587,900;PEÇ;65.587,900;PEÇ;65.587,90;BRL;65.587,90;BRL;FATURAMENTO DIRETO;65.587,90;0,000;0,000;2025;5002422817;1;65.587,90;504350;;0,000;2;10/06/2025;18/06/2025;S;C0;F;65.587,90;65.587,90
4500845597;40;2661;;2025;Q;5501318051;1;RPA08CPG;26907;;04/04/2025;34.907,350;PEÇ;34.907,350;PEÇ;34.907,35;BRL;34.907,35;BRL;FATURAMENTO DIRETO;34.907,35;0,000;0,000;2025;5002394192;1;34.907,35;504350;;0,000;2;02/04/2025;04/04/2025;S;C0;F;34.907,35;34.907,35
4500845597;40;2661;;2025;Q;5501332014;2;RPA08CPG;27572;;15/05/2025;48.500,000;PEÇ;48.500,000;PEÇ;48.500,00;BRL;48.500,00;BRL;FATURAMENTO DIRETO;48.500,00;0,000;0,000;2025;5002408589;2;48.500,00;504350;;0,000;2;06/05/2025;15/05/2025;S;C0;F;48.500,00;48.500,00
4500845597;40;2661;;2025;Q;5501345200;2;RPA08CPG;28323;;18/06/2025;23.000,000;PEÇ;23.000,000;PEÇ;23.000,00;BRL;23.000,00;BRL;FATURAMENTO DIRETO;23.000,00;0,000;0,000;2025;5002422817;2;23.000,00;504350;;0,000;2;10/06/2025;18/06/2025;S;C0;F;23.000,00;23.000,00
4500845597;40;2661;;2025;Q;5501375402;2;RPA08CPG;30230;;09/09/2025;60.036,000;PEÇ;60.036,000;PEÇ;60.036,00;BRL;60.036,00;BRL;FATURAMENTO DIRETO;60.036,00;0,000;0,000;2025;5002453116;2;60.036,00;504350;;0,000;2;04/09/2025;09/09/2025;S;C0;F;60.036,00;60.036,00
4500845597;50;2661;;2025;Q;5501354353;1;RPA08CPG;28918;;10/07/2025;152.142,900;PEÇ;152.142,900;PEÇ;152.142,90;BRL;152.142,90;BRL;FATURAMENTO DIRETO;152.142,90;0,000;0,000;2025;5002431636;1;152.142,90;504350;;0,000;2;08/07/2025;10/07/2025;S;C0;F;152.142,90;152.142,90
